Tool Findings (normalized)
===========================
Ground truth : mixed_ground_truth_dataset_20260126T232109Z_496_1224
Tool         : oss-index
Run ID       : 20260127T135127Z
Total        : 1079 findings

Ecosystem  | Component                                  | Version   | CVE             | GHSA  | OSV-ID  | Affected-Range  | Source   
maven      | org.apache.tomcat.embed:tomcat-embed-core  | 11.0.10   | CVE-2025-55752  | -     | -       | -               | ossindex 
maven      | org.apache.logging.log4j:log4j-core        | 2.23.1    | CVE-2025-68161  | -     | -       | -               | ossindex 
maven      | junit:junit                                | 4.7       | CVE-2020-15250  | -     | -       | -               | ossindex 
maven      | org.apache.poi:poi-ooxml                   | 5.2.1     | CVE-2025-31672  | -     | -       | -               | ossindex 
maven      | org.apache.httpcomponents:httpclient       | 4.5.12    | CVE-2020-13956  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.5    | CVE-2020-1945   | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.5    | CVE-2021-36373  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.5    | CVE-2021-36374  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 21.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 21.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 21.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.8    | CVE-2020-11979  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.8    | CVE-2021-36373  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.8    | CVE-2021-36374  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 14.0.1    | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 14.0.1    | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 14.0.1    | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.68      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.68      | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.68      | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.68      | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.68      | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 20.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 20.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 20.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | org.apache.logging.log4j:log4j-core        | 2.25.0    | CVE-2025-68161  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.9    | CVE-2021-36373  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.9    | CVE-2021-36374  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-1471   | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-25857  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-38749  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-38750  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-38751  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-38752  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.29      | CVE-2022-41854  | -     | -       | -               | ossindex 
maven      | org.apache.velocity:velocity               | 1.6.3     | CVE-2020-13936  | -     | -       | -               | ossindex 
maven      | org.postgresql:postgresql                  | 42.7.5    | CVE-2025-49146  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.16    | CVE-2025-11226  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.16    | CVE-2026-1225   | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-1471   | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-25857  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-38749  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-38750  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-38751  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-38752  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.30      | CVE-2022-41854  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.7.2     | CVE-2024-23944  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 14.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 14.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 14.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.24.0    | CVE-2024-25710  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.24.0    | CVE-2024-26308  | -     | -       | -               | ossindex 
maven      | junit:junit                                | 4.9       | CVE-2020-15250  | -     | -       | -               | ossindex 
maven      | org.apache.httpcomponents:httpclient       | 4.5.11    | CVE-2020-13956  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.31      | CVE-2022-1471   | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.31      | CVE-2022-38751  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.31      | CVE-2022-38752  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.31      | CVE-2022-41854  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-lang3           | 3.12.0    | CVE-2025-48924  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-lang3           | 3.13.0    | CVE-2025-48924  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.8.3     | CVE-2024-23944  | -     | -       | -               | ossindex 
maven      | org.apache.logging.log4j:log4j-core        | 2.25.1    | CVE-2025-68161  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 19.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 19.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 19.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-lang3           | 3.15.0    | CVE-2025-48924  | -     | -       | -               | ossindex 
maven      | junit:junit                                | 4.10      | CVE-2020-15250  | -     | -       | -               | ossindex 
maven      | org.apache.logging.log4j:log4j-core        | 2.23.0    | CVE-2025-68161  | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.29    | CVE-2023-22102  | -     | -       | -               | ossindex 
maven      | org.postgresql:postgresql                  | 42.7.4    | CVE-2025-49146  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.7    | CVE-2020-1945   | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.7    | CVE-2021-36373  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.7    | CVE-2021-36374  | -     | -       | -               | ossindex 
maven      | commons-net:commons-net                    | 3.7       | CVE-2021-37533  | -     | -       | -               | ossindex 
maven      | org.springframework:spring-core            | 6.2.10    | CVE-2025-41249  | -     | -       | -               | ossindex 
maven      | org.postgresql:postgresql                  | 42.7.0    | CVE-2024-1597   | -     | -       | -               | ossindex 
maven      | org.apache.poi:poi-ooxml                   | 5.3.0     | CVE-2025-31672  | -     | -       | -               | ossindex 
maven      | commons-net:commons-net                    | 3.5       | CVE-2021-37533  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2020-0187   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2020-28052  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65      | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2020-0187   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2020-28052  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.66      | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | org.apache.logging.log4j:log4j-core        | 2.25.2    | CVE-2025-68161  | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.27    | CVE-2022-21363  | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.27    | CVE-2023-22102  | -     | -       | -               | ossindex 
maven      | org.springframework:spring-core            | 6.2.8     | CVE-2025-41242  | -     | -       | -               | ossindex 
maven      | org.springframework:spring-core            | 6.2.8     | CVE-2025-41249  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.20      | CVE-2021-35515  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.20      | CVE-2021-35516  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.20      | CVE-2021-35517  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.20      | CVE-2021-36090  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.20      | CVE-2024-25710  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.6.2     | CVE-2024-31141  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.6.2     | CVE-2024-56128  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.6.2     | CVE-2025-27817  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.6.2     | CVE-2025-27818  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.9.1     | CVE-2024-23944  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.9.1     | CVE-2024-51504  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.9.1     | CVE-2025-58457  | -     | -       | -               | ossindex 
maven      | org.apache.velocity:velocity               | 1.6.1     | CVE-2020-13936  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.8.1     | CVE-2025-27817  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.8.1     | CVE-2025-27818  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.8.1     | CVE-2023-44981  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.8.1     | CVE-2024-23944  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.20    | CVE-2026-1225   | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.22    | CVE-2026-1225   | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.23    | CVE-2021-2471   | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.23    | CVE-2022-21363  | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.23    | CVE-2023-22102  | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.25    | CVE-2021-2471   | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.25    | CVE-2022-21363  | -     | -       | -               | ossindex 
maven      | mysql:mysql-connector-java                 | 8.0.25    | CVE-2023-22102  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.25.0    | CVE-2024-25710  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.25.0    | CVE-2024-26308  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2019-17359  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2020-0187   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.63      | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.33      | CVE-2022-1471   | -     | -       | -               | ossindex 
maven      | junit:junit                                | 4.11      | CVE-2020-15250  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.19    | CVE-2026-1225   | -     | -       | -               | ossindex 
maven      | org.yaml:snakeyaml                         | 1.32      | CVE-2022-1471   | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.9.3     | CVE-2025-58457  | -     | -       | -               | ossindex 
maven      | org.apache.poi:poi-ooxml                   | 5.2.3     | CVE-2025-31672  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-lang3           | 3.17.0    | CVE-2025-48924  | -     | -       | -               | ossindex 
maven      | org.apache.poi:poi-ooxml                   | 5.2.2     | CVE-2025-31672  | -     | -       | -               | ossindex 
maven      | commons-net:commons-net                    | 3.7.2     | CVE-2021-37533  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.70      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.70      | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.70      | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.70      | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.70      | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2020-0187   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2020-28052  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.65.01   | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | org.postgresql:postgresql                  | 42.7.6    | CVE-2025-49146  | -     | -       | -               | ossindex 
maven      | org.apache.tomcat.embed:tomcat-embed-core  | 11.0.9    | CVE-2025-55752  | -     | -       | -               | ossindex 
maven      | org.apache.velocity:velocity               | 1.6       | CVE-2020-13936  | -     | -       | -               | ossindex 
maven      | junit:junit                                | 4.12      | CVE-2020-15250  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.22      | CVE-2023-42503  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.22      | CVE-2024-25710  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-compress        | 1.22      | CVE-2024-26308  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-lang3           | 3.16.0    | CVE-2025-48924  | -     | -       | -               | ossindex 
maven      | org.postgresql:postgresql                  | 42.7.1    | CVE-2024-1597   | -     | -       | -               | ossindex 
maven      | org.apache.velocity:velocity               | 1.7       | CVE-2020-13936  | -     | -       | -               | ossindex 
maven      | org.apache.commons:commons-lang3           | 3.10      | CVE-2025-48924  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.17    | CVE-2025-11226  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.17    | CVE-2026-1225   | -     | -       | -               | ossindex 
maven      | org.apache.velocity:velocity               | 1.6.2     | CVE-2020-13936  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.61      | CVE-2020-0187   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.61      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.61      | CVE-2023-33202  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.61      | CVE-2024-29857  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.61      | CVE-2024-30171  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.61      | CVE-2024-34447  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.9.0     | CVE-2025-27817  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.9.0     | CVE-2025-27818  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.7.0     | CVE-2024-31141  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.7.0     | CVE-2024-56128  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.7.0     | CVE-2025-27817  | -     | -       | -               | ossindex 
maven      | org.apache.kafka:kafka-clients             | 3.7.0     | CVE-2025-27818  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.8.0     | CVE-2023-44981  | -     | -       | -               | ossindex 
maven      | org.apache.zookeeper:zookeeper             | 3.8.0     | CVE-2024-23944  | -     | -       | -               | ossindex 
maven      | ch.qos.logback:logback-core                | 1.5.24    | CVE-2026-1225   | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.10   | CVE-2021-36373  | -     | -       | -               | ossindex 
maven      | org.apache.ant:ant                         | 1.10.10   | CVE-2021-36374  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 15.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 15.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 15.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 17.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 17.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 17.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 16.0      | CVE-2018-10237  | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 16.0      | CVE-2023-2976   | -     | -       | -               | ossindex 
maven      | com.google.guava:guava                     | 16.0      | CVE-2020-8908   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.60      | CVE-2020-0187   | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.60      | CVE-2020-26939  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.60      | CVE-2023-33201  | -     | -       | -               | ossindex 
maven      | org.bouncycastle:bcprov-jdk15on            | 1.60      | CVE-2023-33202  | -     | -       | -               | ossindex 
