Tool Findings (normalized)
===========================
Ground truth : mixed_ground_truth_dataset_20260127T135449Z_103_174
Tool         : osv
Run ID       : 20260127T192832Z
Total        : 159 findings

Ecosystem  | Component                            | Version  | CVE             | GHSA                 | OSV-ID               | Affected-Range    | Source 
npm        | follow-redirects                     | 1.15.3   | CVE-2024-28849  | -                    | GHSA-cxjh-pqwp-8mfp  | <1.15.6           | osv    
npm        | follow-redirects                     | 1.15.3   | CVE-2023-26159  | -                    | GHSA-jchw-25xp-jwwc  | <1.15.4           | osv    
npm        | lodash                               | 4.17.16  | CVE-2020-28500  | -                    | GHSA-29mw-wpgm-hmr9  | >=4.0.0,<4.17.21  | osv    
npm        | lodash                               | 4.17.16  | CVE-2021-23337  | -                    | GHSA-35jh-r3h4-6jhm  | <4.17.21          | osv    
npm        | lodash                               | 4.17.16  | CVE-2020-8203   | -                    | GHSA-p6mc-m468-83gw  | >=3.7.0,<4.17.19  | osv    
npm        | lodash                               | 4.17.16  | CVE-2025-13465  | -                    | GHSA-xxjr-mmjv-4gpg  | >=4.0.0,<4.17.23  | osv    
npm        | micromatch                           | 4.0.6    | CVE-2024-4067   | -                    | GHSA-952p-6rrq-rcjv  | <4.0.8            | osv    
npm        | lodash                               | 4.17.19  | CVE-2020-28500  | -                    | GHSA-29mw-wpgm-hmr9  | >=4.0.0,<4.17.21  | osv    
npm        | lodash                               | 4.17.19  | CVE-2021-23337  | -                    | GHSA-35jh-r3h4-6jhm  | <4.17.21          | osv    
npm        | lodash                               | 4.17.19  | CVE-2025-13465  | -                    | GHSA-xxjr-mmjv-4gpg  | >=4.0.0,<4.17.23  | osv    
npm        | micromatch                           | 4.0.4    | CVE-2024-4067   | -                    | GHSA-952p-6rrq-rcjv  | <4.0.8            | osv    
npm        | node-fetch                           | 3.2.5    | CVE-2022-2596   | -                    | GHSA-vp56-6g26-6827  | >=3.0.0,<3.2.10   | osv    
npm        | axios                                | 1.9.0    | CVE-2025-58754  | -                    | GHSA-4hjh-wcwx-xvwj  | >=1.0.0,<1.12.0   | osv    
npm        | request                              | 2.88.2   | CVE-2023-28155  | -                    | GHSA-p8p7-x288-28g6  | <=2.88.2          | osv    
npm        | follow-redirects                     | 1.15.5   | CVE-2024-28849  | -                    | GHSA-cxjh-pqwp-8mfp  | <1.15.6           | osv    
npm        | serve-static                         | 1.15.0   | CVE-2024-43800  | -                    | GHSA-cm22-4g7w-348p  | <1.16.0           | osv    
npm        | node-fetch                           | 3.2.8    | CVE-2022-2596   | -                    | GHSA-vp56-6g26-6827  | >=3.0.0,<3.2.10   | osv    
npm        | minimist                             | 1.2.1    | CVE-2020-7598   | -                    | GHSA-vh95-rmgr-6w4m  | >=1.0.0,<1.2.3    | osv    
npm        | minimist                             | 1.2.1    | CVE-2021-44906  | -                    | GHSA-xvch-5gv4-984h  | >=1.0.0,<1.2.6    | osv    
npm        | node-fetch                           | 3.2.4    | CVE-2022-2596   | -                    | GHSA-vp56-6g26-6827  | >=3.0.0,<3.2.10   | osv    
npm        | lodash                               | 4.17.18  | CVE-2020-28500  | -                    | GHSA-29mw-wpgm-hmr9  | >=4.0.0,<4.17.21  | osv    
npm        | lodash                               | 4.17.18  | CVE-2021-23337  | -                    | GHSA-35jh-r3h4-6jhm  | <4.17.21          | osv    
npm        | lodash                               | 4.17.18  | CVE-2020-8203   | -                    | GHSA-p6mc-m468-83gw  | >=3.7.0,<4.17.19  | osv    
npm        | lodash                               | 4.17.18  | CVE-2025-13465  | -                    | GHSA-xxjr-mmjv-4gpg  | >=4.0.0,<4.17.23  | osv    
npm        | follow-redirects                     | 1.15.2   | CVE-2024-28849  | -                    | GHSA-cxjh-pqwp-8mfp  | <1.15.6           | osv    
npm        | follow-redirects                     | 1.15.2   | CVE-2023-26159  | -                    | GHSA-jchw-25xp-jwwc  | <1.15.4           | osv    
npm        | send                                 | 0.18.0   | CVE-2024-43799  | -                    | GHSA-m6fv-jmcg-4jfg  | <0.19.0           | osv    
npm        | axios                                | 1.10.0   | CVE-2025-58754  | -                    | GHSA-4hjh-wcwx-xvwj  | >=1.0.0,<1.12.0   | osv    
npm        | minimist                             | 1.2.2    | CVE-2020-7598   | -                    | GHSA-vh95-rmgr-6w4m  | >=1.0.0,<1.2.3    | osv    
npm        | minimist                             | 1.2.2    | CVE-2021-44906  | -                    | GHSA-xvch-5gv4-984h  | >=1.0.0,<1.2.6    | osv    
nuget      | System.Data.SqlClient                | 4.8.5    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.4    | CVE-2022-41064  | -                    | GHSA-8g2p-5pqh-5jmc  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.4    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.1    | CVE-2024-43485  | -                    | GHSA-8g4q-xg66-9fp4  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.1    | CVE-2024-30105  | -                    | GHSA-hh2w-p6rv-4g7w  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.5.3    | CVE-2022-41064  | -                    | GHSA-8g2p-5pqh-5jmc  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.5.3    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.0    | CVE-2024-43485  | -                    | GHSA-8g4q-xg66-9fp4  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.0    | CVE-2024-30105  | -                    | GHSA-hh2w-p6rv-4g7w  | -                 | osv    
nuget      | System.Text.Json                     | 7.0.4    | CVE-2024-30105  | -                    | GHSA-hh2w-p6rv-4g7w  | -                 | osv    
nuget      | Microsoft.Data.SqlClient             | 5.1.1    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | Microsoft.Data.SqlClient             | 5.1.2    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.3    | CVE-2024-43485  | -                    | GHSA-8g4q-xg66-9fp4  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.3    | CVE-2024-30105  | -                    | GHSA-hh2w-p6rv-4g7w  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.4    | CVE-2024-43485  | -                    | GHSA-8g4q-xg66-9fp4  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.2    | CVE-2022-41064  | -                    | GHSA-8g2p-5pqh-5jmc  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.2    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.2    | CVE-2024-43485  | -                    | GHSA-8g4q-xg66-9fp4  | -                 | osv    
nuget      | System.Text.Json                     | 8.0.2    | CVE-2024-30105  | -                    | GHSA-hh2w-p6rv-4g7w  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.1    | CVE-2022-41064  | -                    | GHSA-8g2p-5pqh-5jmc  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.1    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.3    | CVE-2022-41064  | -                    | GHSA-8g2p-5pqh-5jmc  | -                 | osv    
nuget      | System.Data.SqlClient                | 4.8.3    | CVE-2024-0056   | -                    | GHSA-98g6-xh36-x2p7  | -                 | osv    
